Simulation Summary							
PALETS PLATAFORMAS EROSKI							
0:00:20							
Container	Loaded	Vol. Effi.	Area Effi.	SKU	Loaded	Column #	Customer Product Code
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	1	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	2	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	3	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	4	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	5	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	6	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	7	164337
PALET-021(352-1984778-DI)	96	95	97	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12	8	164337
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	1	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	2	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	3	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	4	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	5	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	6	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12	7	166223
PALET-022(352-1984778-DI)	95	94	0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	11	8	166223
PALET-023(352-1984778-DI)	80	79	0	20842-ESCALOPIN LOMO ADOB. 300 GR. B	11	1	164337
PALET-023(352-1984778-DI)	80	79	0	20842-ESCALOPIN LOMO ADOB. 300 GR. B	11	2	164337
PALET-023(352-1984778-DI)	80	79	0	20842-ESCALOPIN LOMO ADOB. 300 GR. B	10	3	164337
PALET-023(352-1984778-DI)	80	79	0	20842-ESCALOPIN LOMO ADOB. 300 GR. B	10	4	164337
PALET-023(352-1984778-DI)	80	79	0	20839-ESCALOPIN LOMO EXTRATIERNO 600	9	5	125763
PALET-023(352-1984778-DI)	80	79	0	20839-ESCALOPIN LOMO EXTRATIERNO 600	8	6	125763
PALET-023(352-1984778-DI)	80	79	0	21102-FILETE LOMO AJILLO 300 GR. BAN	11	7	162621
PALET-023(352-1984778-DI)	80	79	0	21102-FILETE LOMO AJILLO 300 GR. BAN	10	8	162621
